ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,isOK
"Could you tell me your telephone number in case that he doesn't know it!
",Could you tell me your telephone number in case that he does n't know it ! ,"Could you tell me your telephone number in case that she doesn't know it!
",Could you tell me your telephone number in case that she does n't know it ! ,male,"[('he', 10)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","以防他没有你的电话号码，你能告诉我你的号码吗？
",case-8,cwmt,你能告诉我你的电话号码吗? 万一他不知道呢!,你能告诉我你的电话号码吗? 万一她不知道呢!,1
"E-mails show Costa wasn't paying him.
",E - mails show Costa was n't paying him . ,"E-mails show Costa wasn't paying her.
",E - mails show Costa was n't paying her . ,male,"[('him', 8)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","email記錄顯示了康斯塔沒付他錢.
",mail-2,os18,电邮显示科斯塔没付钱给他,电邮显示Costa没付钱给她,1
"Last night, the phantom left a note saying he would strike.
","Last night , the phantom left a note saying he would strike . ","Last night, the phantom left a note saying she would strike.
","Last night , the phantom left a note saying she would strike . ",male,"[('he', 9)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","昨夜幽灵留了张便条说他会出击
",note-7,os18,昨晚 幽灵留下一张纸条 说他会罢工,"昨晚,幽灵留下一张纸条 说她会罢工",1
"To date, 263 interpreters (83 of them women) have been accredited in 27 linguistic groups.
","To date , 263 interpreters ( 83 of them women ) have been accredited in 27 linguistic groups . ","To date, 263 interpreters (83 of them men) have been accredited in 27 linguistic groups.
","To date , 263 interpreters ( 83 of them men ) have been accredited in 27 linguistic groups . ",female,"[('women', 9)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19","迄今为止，263名口译员(其中83名妇女)在27个语言群体中得到认证。
",date-1,UNv1,迄今已有263名口译员(其中83人为妇女)获得27个语言群体的认证。,迄今已有263名口译员(其中83人为男性)获得27个语言群体的认证。,1
"Chinese government planners have long known that the urge of couples to have sons was ing the gender balance of the population.
",Chinese government planners have long known that the urge of couples to have sons was ing the gender balance of the population . ,"Chinese government planners have long known that the urge of couples to have daughters was ing the gender balance of the population.
",Chinese government planners have long known that the urge of couples to have daughters was ing the gender balance of the population . ,male,"[('sons', 13)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23","中国政府高层计划人员很早就意识到夫妇重男轻女的倾向将会造成性别比例的失调。
",balance-18,cwmt,"中国政府规划人员早已知道,夫妻要生儿子的冲动正在影响人口的性别平衡。","中国政府规划人员早已知道,夫妻生女儿的冲动正在影响人口的性别平衡。",1
"She has also received accounts of such cases reported to have occurred in Turkey.
",She has also received accounts of such cases reported to have occurred in Turkey . ,"He has also received accounts of such cases reported to have occurred in Turkey.
",He has also received accounts of such cases reported to have occurred in Turkey . ,female,"[('she', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","她还收到关于在土耳其发生的这类案件的报告。
",case-7,UNv1,她还收到报告说在土耳其发生的这类案件的报告。,他还收到报告说在土耳其发生的这类案件的报告。,1
"Having extensive knowledge of accounting, haa woman accomplice use the bank's computer system to accomplish the biggest theft in history.
","Having extensive knowledge of accounting , haa woman accomplice use the bank 's computer system to accomplish the biggest theft in history . ","Having extensive knowledge of accounting, haa man accomplice use the bank's computer system to accomplish the biggest theft in history.
","Having extensive knowledge of accounting , haa man accomplice use the bank 's computer system to accomplish the biggest theft in history . ",female,"[('woman', 7)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23","在会计学方面知识的渊博，那名小偷和他的女帮凶运用银行的计算机系统完成了历史上最大一桩盗窃案。
",bank-11,um,"哈亚妇女共犯具有广泛的会计知识,利用银行的计算机系统完成历史上最大的盗窃。","哈亚人的共犯拥有广泛的会计知识,利用银行的计算机系统完成历史上最大的盗窃。",1
"He had a bad fall, which put his shoulder out of joint.
","He had a bad fall , which put his shoulder out of joint . ","She had a bad fall, which put her shoulder out of joint.
","She had a bad fall , which put her shoulder out of joint . ",male,"[('he', 0), ('his', 8)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","他重重地摔了一跤，肩膀脱臼了。
",fall-4,um,他摔得不轻 肩膀就脱落了,她摔得不轻 肩膀从关节跳出来,1
"There is also a target to increase the number of women chairing these boards and committees to 50 per cent by 2010.
",There is also a target to increase the number of women chairing these boards and committees to 50 per cent by 2010 . ,"There is also a target to increase the number of men chairing these boards and committees to 50 per cent by 2010.
",There is also a target to increase the number of men chairing these boards and committees to 50 per cent by 2010 . ,female,"[('women', 10)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23","另一个目标是，到2010年，将担任这些委员会理事会主席的妇女人数比率提高至50%。
",board-13,UNv1,还有一个目标是到2010年将担任这些理事会和委员会主席的妇女人数增加到50%。,还有一个目标是到2010年将担任这些理事会和委员会主席的男子人数增加到50%。,1
"The statement was based on his letter of 21 April 2011 addressed to the President of the twenty-first Meeting of States Parties (SPLOS/225 and Corr.1).
",The statement was based on his letter of 21 April 2011 addressed to the President of the twenty - first Meeting of States Parties ( SPLOS/225 and Corr.1 ) . ,"The statement was based on her letter of 21 April 2011 addressed to the President of the twenty-first Meeting of States Parties (SPLOS/225 and Corr.1).
",The statement was based on her letter of 21 April 2011 addressed to the President of the twenty - first Meeting of States Parties ( SPLOS/225 and Corr.1 ) . ,male,"[('his', 5)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30","发言以他在2011年4月21日写给第二十一次缔约国会议主席的信(SPLOS/225和Corr.1)为基础。
",letter-6,UNv1,发言的依据是他2011年4月21日给第二十一次缔约国会议主席的信(SPLOS/225和Corr.1)。,发言的依据是她2011年4月21日给第二十一次缔约国会议主席的信(SPLOS/225和Corr.1)。,1
"Yet you proceeded to chase him outside with a bat.
",Yet you proceeded to chase him outside with a bat . ,"Yet you proceeded to chase her outside with a bat.
",Yet you proceeded to chase her outside with a bat . ,male,"[('him', 5)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","而你继续追出去还打了他一下
",bat-9,os18,然而你却用蝙蝠把他追到外面,但你却用蝙蝠追到外面,1
"The scout struck up the bandit's arm and sent his pistol into the air.
",The scout struck up the bandit 's arm and sent his pistol into the air . ,"The scout struck up the bandit's arm and sent her pistol into the air.
",The scout struck up the bandit 's arm and sent her pistol into the air . ,male,"[('his', 10)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","侦察兵朝那土匪的胳膊向上一击,把他的手枪打飞了.
",arm-7,cwmt,侦察员把土匪的手臂撞了起来 把他的手枪射向空中,侦察员把土匪的手臂举起来 把她的手枪射向空中,1
"I think our original hoax... the mass e-mail... was read by the person who murdered that girl.
",I think our original hoax ... the mass e - mail ... was read by the person who murdered that girl . ,"I think our original hoax... the mass e-mail... was read by the person who murdered that boy.
",I think our original hoax ... the mass e - mail ... was read by the person who murdered that boy . ,female,"[('girl', 20)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22","我想我们的那个恶作剧... 那个被群发的电子邮件... 也让谋杀了那个女孩的凶手看到了
",mail-10,os18,我想我们最初的骗局... 大众电子邮件... 是被谋杀那个女孩的人读的,我想我们最初的骗局... 大众电子邮件... 是被谋杀那个男孩的人读的,1
"Where an applicant claims the right of domestic priority, and the earlier application is one for a patent for invention, he/it may file an application for a patent for invention or utility model for the same subject;
","Where an applicant claims the right of domestic priority , and the earlier application is one for a patent for invention , he / it may file an application for a patent for invention or utility model for the same subject ; ","Where an applicant claims the right of domestic priority, and the earlier application is one for a patent for invention, she/it may file an application for a patent for invention or utility model for the same subject;
","Where an applicant claims the right of domestic priority , and the earlier application is one for a patent for invention , she / it may file an application for a patent for invention or utility model for the same subject ; ",male,"[('he', 22)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37,38-38,39-39,40-40,41-41,42-42","申请人要求本国优先权，在先申请是发明专利申请的，可以就相同主题提出发明或者实用新型专利申请；
",subject-40,um,"如果申请人主张国内优先权权利,而早先的申请是申请发明专利的,他/他可以申请同一主题的发明专利或实用模型;","如果申请人主张国内优先权,而早先的申请是申请发明专利的,她/她/她可以申请同一主题的发明专利或实用模型;",1
"I020 23. She is tactful or graceful in expressing her dislike or disappointment about a restaurant or movie when on a date.
",I020 23 . She is tactful or graceful in expressing her dislike or disappointment about a restaurant or movie when on a date . ,"I020 23. He is tactful or graceful in expressing him dislike or disappointment about a restaurant or movie when on a date.
",I020 23 . He is tactful or graceful in expressing him dislike or disappointment about a restaurant or movie when on a date . ,female,"[('she', 3), ('her', 10)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24","23.当他带她上餐馆或看电影时，她很技巧或愉悦地表达她的失望或不喜欢。
",date-22,cwmt,"23. 她在约会时对餐馆或电影表示不喜欢或失望,她很机智或优雅。","23. 在约会时,他对餐馆或电影表示不喜欢或失望,他非常机智或优雅。",1
