ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,isOK
"The Anti-Terrorist Centre consists of the interdepartmental coordinating commission, the headquarters and the coordinating groups in regional organs of the Security Service.
","The Anti - Terrorist Centre consists of the interdepartmental coordinating commission , the headquarters and the coordinating groups in regional organs of the Security Service . ","The Anti-Terrorist Centre consisted of the interdepartmental coordinating commission, the headquarters and the coordinating groups in regional organs of the Security Service.
","The Anti - Terrorist Centre consisted of the interdepartmental coordinating commission , the headquarters and the coordinating groups in regional organs of the Security Service . ",SimplePresent,['consists '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26","反恐中心由部门间协调委员会、总部和安全部区域机关中的协调部门组成。
",organ-20,UNv1,反恐怖主义中心由部门间协调委员会、总部和安全局各区域机关的协调小组组成。,反恐怖主义中心由部门间协调委员会、总部和安全局各区域机关的协调小组组成。,1
"An unexpected event, such as a sustained drop in oil prices -- say, to less than $100 a barrel -- could come to the stock market's rescue.
","An unexpected event , such as a sustained drop in oil prices -- say , to less than $ 100 a barrel -- could come to the stock market 's rescue . ","An unexpected event, such as a sustained drop in oil prices -- say, to less than $100 a barrel -- could come to the stock market's rescue.
","An unexpected event , such as a sustained drop in oil prices -- say , to less than $ 100 a barrel -- could come to the stock market 's rescue . ",SimplePresent,['come '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32","意外事件可能会挽救股市，比如说油价持续下跌至每桶100美元以下。
",drop-8,cwmt,"一场意外事件,如油价持续下跌 -- -- 例如每桶不到100美元 -- -- 可能会拯救股市。","一场意外事件,如油价持续下跌 -- -- 例如每桶不到100美元 -- -- 可能会拯救股市。",1
"The Secretary-General proposed the retention of the cash balance of $50 million available in the accounts of four closed peacekeeping missions in the light of the experience regarding the Organization's cash requirements.
",The Secretary - General proposed the retention of the cash balance of $ 50 million available in the accounts of four closed peacekeeping missions in the light of the experience regarding the Organization 's cash requirements . ,"The Secretary-General propose the retention of the cash balance of $50 million available in the accounts of four closed peacekeeping missions in the light of the experience regarding the Organization's cash requirements.
",The Secretary - General propose the retention of the cash balance of $ 50 million available in the accounts of four closed peacekeeping missions in the light of the experience regarding the Organization 's cash requirements . ,SimplePast,['proposed '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37","秘书长根据本组织所需现金方面的经验，提出保留四个已结束维和特派团账户中的5 000万美元可用现金结余。
",balance-10,UNv1,"秘书长根据本组织现金需求方面的经验,提议保留四个已结束维持和平特派团账户中的可用现金余额5 000万美元。","秘书长根据本组织现金需求方面的经验,提议保留四个已结束维持和平特派团账户中的可用现金结余5 000万美元。",1
"To date, evidence of the validity of such initiatives remains anecdotal, since they are often considered non-essential and non-life-saving.
","To date , evidence of the validity of such initiatives remains anecdotal , since they are often considered non - essential and non - life - saving . ","To date, evidence of the validity of such initiatives remained anecdotal, since they are often considered non-essential and non-life-saving.
","To date , evidence of the validity of such initiatives remained anecdotal , since they are often considered non - essential and non - life - saving . ",SimplePresent,['remains '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28","迄今为止，对这些主动行动有效性的证据还很不充分，因为这些工作往往被视为次要和不能救生。
",date-1,UNv1,"迄今为止,这些举措是否有效的证据仍然是传闻,因为这些举措往往被视为非必要和非救生措施。","迄今为止,这些举措是否有效的证据仍然是传闻,因为这些举措往往被视为非必要和非救生措施。",-4
"This setting also generates a wider, less aggressive band of UV energy.
","This setting also generates a wider , less aggressive band of UV energy . ","This setting also generated a wider, less aggressive band of UV energy.
","This setting also generated a wider , less aggressive band of UV energy . ",SimplePresent,['generates '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","这种装置也产生较宽的、稍强的紫外线波段。
",band-9,um,这种环境还产生范围更广、攻击性较小的紫外线能量。,这一环境还产生了范围更广、攻击性较小的紫外线能量。,1
"I'm sorry about that, Your Honour, but we believe Ludwig is involved in a plot to assassinate the Queen.
","I 'm sorry about that , Your Honour , but we believe Ludwig is involved in a plot to assassinate the Queen . ","I'm sorry about that, Your Honour, but we believed Ludwig is involved in a plot to assassinate the Queen.
","I 'm sorry about that , Your Honour , but we believed Ludwig is involved in a plot to assassinate the Queen . ",SimplePresent,['believe '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23","对此我深表遗憾 尊敬的市长 但是我们相信拉德维格卷入了一起谋杀女皇事件
",plot-17,os18,很抱歉 法官大人 但我们相信路德维格 参与暗杀女王的阴谋,很抱歉 法官大人 但我们相信路德维格 参与暗杀女王的阴谋,1
"13. The Board took note of the report of the Commission on Investment, Technology and Related Financial Issues on its tenth session (TD/B/COM.2/71).
","13 . The Board took note of the report of the Commission on Investment , Technology and Related Financial Issues on its tenth session ( TD / B / COM.2/71 ) . ","13. The Board take note of the report of the Commission on Investment, Technology and Related Financial Issues on its tenth session (TD/B/COM.2/71).
","13 . The Board take note of the report of the Commission on Investment , Technology and Related Financial Issues on its tenth session ( TD / B / COM.2/71 ) . ",SimplePast,['took '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32","13. 理事会注意到投资、技术及相关的资金问题委员会第十届会议的报告(TD/B/COM.2/71)。
",note-5,UNv1,13. 理事会注意到投资、技术及相关的资金问题委员会第十届会议的报告(TD/B/COM.2/71)。,13. 理事会注意到投资、技术及相关的资金问题委员会第十届会议的报告(TD/B/COM.2/71)。,1
"Another hang-up students complain of is too little personal contact with the teaching staff
",Another hang - up students complain of is too little personal contact with the teaching staff ,"Another hang-up students complained of is too little personal contact with the teaching staff
",Another hang - up students complained of is too little personal contact with the teaching staff ,SimplePresent,['complain '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","另一件学生抱怨的烦心事是学生同教师个人接触太少。
",staff-15,um,"另一起课间课间课间课间课间课间课间课间课间课间课间课间课间课间课间课间课间课余学生抱怨,","另一个被投诉的挂课学生是,与教职员工的个人接触太少。",1
"The humanitarian response in the region has been increased recently, but is mainly restricted to urban areas and should be extended to villages with additional long-term development assistance.
","The humanitarian response in the region has been increased recently , but is mainly restricted to urban areas and should be extended to villages with additional long - term development assistance . ","The humanitarian response in the region has been increased recently, but was mainly restricted to urban areas and should be extended to villages with additional long-term development assistance.
","The humanitarian response in the region has been increased recently , but was mainly restricted to urban areas and should be extended to villages with additional long - term development assistance . ",SimplePresent,['restricted '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32","该区域的人道主义应对措施最近有所增加，但主要局限于城市地区，应扩展到村庄，另外提供长期发展援助。
",term-28,UNv1,"该区域的人道主义应急行动最近有所增加,但主要限于城市地区,应扩大到村庄,并增加长期发展援助。","该区域的人道主义应急行动最近有所增加,但主要限于城市地区,应扩大到村庄,并增加长期发展援助。",1
"9. Takes note of Security Council resolutions 1131 (1997), 1238 (1999) and 1263 (1999);
","9 . Takes note of Security Council resolutions 1131 ( 1997 ) , 1238 ( 1999 ) and 1263 ( 1999 ) ; ","9. Took note of Security Council resolutions 1131 (1997), 1238 (1999) and 1263 (1999);
","9 . Took note of Security Council resolutions 1131 ( 1997 ) , 1238 ( 1999 ) and 1263 ( 1999 ) ; ",SimplePresent,['Takes '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23","9. 注意到安全理事会第1131(1997)号和第1198(1998)号决议;
",note-3,UNv1,9. 注意到安全理事会第1131(1997)号、第1238(1999)号和第1263(1999)号决议;,9. 注意到安全理事会第1131(1997)号、第1238(1999)号和第1263(1999)号决议;,1
"In this paper , three models of power density distribution of beam welding are studied with ADINAT.
","In this paper , three models of power density distribution of beam welding are studied with ADINAT . ","In this paper , three models of power density distribution of beam welding were studied with ADINAT.
","In this paper , three models of power density distribution of beam welding were studied with ADINAT . ",SimplePresent,['studied '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","采用大型有限元ADINAT程序,对电子束焊三种功率密度分布模型进行了分析.
",beam-11,cwmt,"在本文中,与ADINAT一起研究了三个电源密度分布模型,即梁焊接。","在本文件中,与ADINAT研究了三个电源密度分布模型,即梁焊接。",1
"What do you need I need the change for the stamp machine.
",What do you need I need the change for the stamp machine . ,"What did you need I need the change for the stamp machine.
",What did you need I need the change for the stamp machine . ,SimplePresent,['need '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","你需要什么样的零钱我需要投入自动售邮票机的零钱。
",change-7,cwmt,邮票机需要零钱吗?,你需要的是什么 我需要的改变 邮票机。,-4
