ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,isOK
"Article 30 An institution of higher learning obtains the qualification of a legal entity as of the date of approval for its establishment. The president of the institution of higher learning shall be the legal representative of the institution of higher learning.
",Article 30 An institution of higher learning obtains the qualification of a legal entity as of the date of approval for its establishment . The president of the institution of higher learning shall be the legal representative of the institution of higher learning . ,"Article 30 institutions of higher learning obtain the qualification of a legal entity as of the date of approval for its establishment. The president of the institution of higher learning shall be the legal representative of the institution of higher learning.
",Article 30 institutions of higher learning obtain the qualification of a legal entity as of the date of approval for its establishment . The president of the institution of higher learning shall be the legal representative of the institution of higher learning . ,singular,['institution '],MUTATED,"0-0,1-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31,33-32,34-33,35-34,36-35,37-36,38-37,39-38,40-39,41-40,42-41,43-42,44-43","第三十条 高等学校自批准设立之日起取得法人资格。高等学校的校长为高等学校的法定代表人。
",date-17,um,"第三十 条 高等院校 自 成立 批准 之 日 取得 法律 实体 资格, 高等 院校 院长 是 高等 院校 法律 代表 。","第30条 高等院校自批准成立之日起取得法律实体的资格,高等院校院长应为高等院校的法律代表。",1
"Many participants agreed that all sources of funding should be considered for the long-term funding of the Strategic Approach.
",Many participants agreed that all sources of funding should be considered for the long - term funding of the Strategic Approach . ,"A participant agreeds that all sources of funding should be considered for the long-term funding of the Strategic Approach.
",A participant agreeds that all sources of funding should be considered for the long - term funding of the Strategic Approach . ,plural,['participants '],MUTATED,"1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22","8．许多与会者同意，应该考虑为战略方针的长期供资寻求所有各种供资来源。
",term-15,UNv1,"许多与会者一致认为,《战略方针》的长期供资应考虑所有供资来源。","一位与会者同意,应考虑为战略方针的长期供资提供所有供资来源。",1
"A change in any of the above data requires a re-registration.
",A change in any of the above data requires a re - registration . ,"A change in any of the above data requires res-registration.
",A change in any of the above data requires res - registration . ,singular,['re'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,10-9,11-10,12-11,13-12,14-13","上述资料发生任何变化，都要求重新登记。
",change-1,UNv1,上述数据的任何变化都需要重新登记。,上述数据的任何变化都需要重新登记。,-4
"I strongly believe that in order to add value and make a difference, the General Assembly must address, in a focused, meaningful and timely manner, the challenges of rapid change and globalization.
","I strongly believe that in order to add value and make a difference , the General Assembly must address , in a focused , meaningful and timely manner , the challenges of rapid change and globalization . ","I strongly believe that in order to add value and make differences, the General Assembly must address, in a focused, meaningful and timely manner, the challenges of rapid change and globalization.
","I strongly believe that in order to add value and make differences , the General Assembly must address , in a focused , meaningful and timely manner , the challenges of rapid change and globalization . ",singular,['difference'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31,33-32,34-33,35-34,36-35,37-36","我强烈地认为，为了增添价值和有所贡献，大会必须以集中、有意义和及时的方式解决迅速变化和全球化的挑战。
",change-33,UNv1,"我坚信,为了增加价值和发挥作用,大会必须以重点突出、有意义和及时的方式应对迅速变化和全球化的挑战。","我强烈认为,为了增加价值和产生分歧,大会必须以重点突出、有意义和及时的方式处理迅速变化和全球化的挑战。",1
"Johnny tells everybody he got an A for every subject last term
",Johnny tells everybody he got an A for every subject last term ,"Johnny tells everybody he got As for every subject last term
",Johnny tells everybody he got As for every subject last term ,singular,['A '],MUTATED,"0-0,1-1,2-2,3-3,4-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11","Johnny虽然得了一个B，但是他还可以算是个优秀生
",term-11,cwmt,强尼告诉大家 最后一个学期的每个科目都得A,强尼告诉大家 上学的每个科目他都拿到了,-4
"The paper present a kind of ambiguity search algorithm and a kind of cycle slip detection algorithm with redundant measurements.
",The paper present a kind of ambiguity search algorithm and a kind of cycle slip detection algorithm with redundant measurements . ,"The paper present kinds of ambiguity search algorithm and a kind of cycle slip detection algorithm with redundant measurements.
",The paper present kinds of ambiguity search algorithm and a kind of cycle slip detection algorithm with redundant measurements . ,singular,['kind '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20","我相信你一定会重塑学英语的自信！
",cycle-13,cwmt,本文提出了一种模糊的搜索算法和一种带有冗余测量的周期性测滑算法。,本文提出了各种模糊的搜索算法和一种带有冗余测量的周期性差分检测算法。,1
"The Secretariat shall be in charge of drawing up a list of such speakers.
",The Secretariat shall be in charge of drawing up a list of such speakers . ,"The Secretariat shall be in charge of drawing up lists of such speakers.
",The Secretariat shall be in charge of drawing up lists of such speakers . ,singular,['list '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,10-9,11-10,12-11,13-12,14-13,15-14","秘书处应负责排出发言者的名单。
",charge-5,UNv1,秘书处应负责拟定发言者的名单。,秘书处应负责拟定发言者的名单。,1
"Before I knew how to read, I would use a crayon to mark the songs I liked on the record labels.
","Before I knew how to read , I would use a crayon to mark the songs I liked on the record labels . ","Before I knew how to read, I would use crayons to mark the songs I liked on the record labels.
","Before I knew how to read , I would use crayons to mark the songs I liked on the record labels . ",singular,['crayon '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22","在我知道怎么读，我会用蜡笔，纪念我的歌喜欢的唱片。
",record-20,cwmt,"之前我知道如何阅读, 我会用蜡笔 标记我喜欢的歌曲 在唱片标签上。","在我学会阅读之前,我会用蜡笔 来标记我喜欢的歌曲 在唱片标签上。",1
"Article 2The organ for reconsideration shall, within months from the date of receipt of the application, make a decision.
","Article 2The organ for reconsideration shall , within months from the date of receipt of the application , make a decision . ","Article 2The organ for reconsideration shall, within months from the date of receipt of the application, make decisions.
","Article 2The organ for reconsideration shall , within months from the date of receipt of the application , make decisions . ",singular,['decision'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,20-19,21-20,22-21","第二十二条复议机关应当自收到申请之日起两个月内作出决定。
",date-11,um,第2条 重新审议机关应在收到申请之日起数月内作出决定。,第2条 重新审议机关应在收到申请之日起数月内作出决定。,1
"This is because many claimants claimed the full amount due under fixed term contracts which had several years left.
",This is because many claimants claimed the full amount due under fixed term contracts which had several years left . ,"This is because a claimant claimeds the full amount due under fixed term contracts which had several years left.
",This is because a claimant claimeds the full amount due under fixed term contracts which had several years left . ,plural,['claimants '],MUTATED,"0-0,1-1,2-2,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20","这是因为许多索赔人是按照还有几年才能完成的定期合同应予支付的全部数额提出其索赔。
",term-12,UNv1,这是因为许多索赔人要求全额支付已存在数年的定期合同的应付款项。,这是因为索赔人要求全额支付已过期数年的定期合同的应付款项。,-4
"Have you ever tried to make a withdrawal from the friendship bank only to find your balance was much lower than you thought it was?
",Have you ever tried to make a withdrawal from the friendship bank only to find your balance was much lower than you thought it was ? ,"Have you ever tried to make withdrawals from the friendship bank only to find your balance was much lower than you thought it was?
",Have you ever tried to make withdrawals from the friendship bank only to find your balance was much lower than you thought it was ? ,singular,['withdrawal '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25","跟随梦一般的旋律,我们一起跳华尔兹.
",balance-16,cwmt,你有没有试过从友谊银行提款 只是为了发现你的余额比你想的要低得多?,你有没有试过从友谊银行提款 只是为了发现你的余额比你想的要低得多?,1
"We also take note of the fact that this organization sent a letter by which it pledged that it would respect and uphold the requirements stipulated under paragraph 55 of the resolution.
",We also take note of the fact that this organization sent a letter by which it pledged that it would respect and uphold the requirements stipulated under paragraph 55 of the resolution . ,"We also take note of the fact that this organization sent letters by which it pledged that it would respect and uphold the requirements stipulated under paragraph 55 of the resolution.
",We also take note of the fact that this organization sent letters by which it pledged that it would respect and uphold the requirements stipulated under paragraph 55 of the resolution . ,singular,['letter '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31,33-32","我们还注意到该组织致函保证将尊重和维护本决议第55段规定的要求。
",note-3,UNv1,"我们还注意到,该组织发出一封信,保证尊重和维护决议第55段规定的要求。","我们还注意到,该组织发出信函,保证尊重和维护决议第55段规定的要求。",1
"If this were to happen, it would only encourage a return to the arms race, with all the attendant dangers.
","If this were to happen , it would only encourage a return to the arms race , with all the attendant dangers . ","If this were to happen, it would only encourage returns to the arms race, with all the attendant dangers.
","If this were to happen , it would only encourage returns to the arms race , with all the attendant dangers . ",singular,['return '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22","如果要发生这种情况，只会鼓励重新回到军备竞赛的状态，并面临随之而来的全部危险。
",arm-14,UNv1,"如果发生这种情况,只会鼓励回到军备竞赛上来,同时带来各种危险。","如果发生这种情况,只会鼓励重新回到军备竞赛,同时带来各种危险。",1
